1649863697492,0.3847523928,0.0163797326,0.7475422025,0.5411819816,0.0000000000
1649863697694,0.3175947070,-0.1271208078,0.5733162761,0.7445014119,0.0000000000
1649863697888,0.2345666736,-0.4317624867,0.4905596375,0.7196602821,0.0000000000
1649863698082,0.2468947470,-0.4736701548,0.6861100197,0.4938953221,0.0000000000
1649863698279,0.3065712750,-0.2948318124,0.8575626016,0.2892656922,0.0000000000
1649863698481,0.4276873767,-0.1091000885,0.8555131555,0.2706988752,0.0000000000
1649863698675,0.3869759142,-0.0418832935,0.7896991968,0.4742052257,0.0000000000
1649863698877,0.3141223788,-0.0708144307,0.6369594336,0.7004249692,0.0000000000
1649863699068,0.2748981714,-0.3820279241,0.4913440645,0.7328483462,0.0000000000
1649863699273,0.2500081360,-0.5270889997,0.6073930264,0.5392094851,0.0000000000
1649863699467,0.2606672943,-0.3816815317,0.8138753176,0.3521061838,0.0000000000
1649863699663,0.3684270680,-0.1606651992,0.8736121655,0.2743172646,0.0000000000
1649863699860,0.4009203315,-0.0136705898,0.8245536685,0.3989828527,0.0000000000
1649863700053,0.3563125730,-0.0112626599,0.6909468174,0.6288934946,0.0000000000
1649863700254,0.2598696351,-0.2233961821,0.5350276828,0.7722093463,0.0000000000
1649863700452,0.1908317953,-0.4972186387,0.5243118405,0.6644200087,0.0000000000
1649863700645,0.2093485743,-0.4763378799,0.7122915983,0.4710797369,0.0000000000
1649863700848,0.2881254852,-0.2900291979,0.8602793813,0.3046081662,0.0000000000
1649863701043,0.3923153281,-0.0971225798,0.8662601113,0.2936823368,0.0000000000
1649863701241,0.3866013587,-0.0119736372,0.7990255356,0.4603848755,0.0000000000
1649863701437,0.3404067159,-0.0421001054,0.6505537033,0.6775918603,0.0000000000
1649863701629,0.2753440142,-0.3083992302,0.5082871318,0.7554599643,0.0000000000
1649863701830,0.2200059593,-0.5148241520,0.5462586880,0.6230207682,0.0000000000
1649863702026,0.2701812088,-0.4503698051,0.7371859550,0.4251188338,0.0000000000
1649863702227,0.3498320878,-0.2238844484,0.8494154811,0.3255558908,0.0000000000
1649863702422,0.3837942481,-0.0230032466,0.8489999771,0.3624525666,0.0000000000
1649863702614,0.3717083037,0.0311048366,0.7544859052,0.5400152206,0.0000000000
1649863702816,0.3367831707,-0.1153192595,0.5880720615,0.7262573838,0.0000000000
1649863703015,0.2773583829,-0.4538841248,0.4839409888,0.6948831677,0.0000000000
1649863703209,0.2051349878,-0.5479030013,0.5911372304,0.5552285314,0.0000000000
1649863703408,0.2390198708,-0.4091725647,0.7669727206,0.4326663613,0.0000000000
1649863703598,0.3586079180,-0.1785875857,0.8435568810,0.3576571345,0.0000000000
1649863703803,0.4200063944,-0.0071751364,0.7987883687,0.4306741655,0.0000000000
1649863703997,0.4029833674,-0.0387141593,0.6549824476,0.6380467415,0.0000000000
1649863704197,0.2840903997,-0.2346181273,0.5030927658,0.7817574143,0.0000000000
1649863704393,0.1847531646,-0.4521172941,0.5000261664,0.7151433825,0.0000000000
1649863704587,0.1956552118,-0.4608647525,0.6888674498,0.5241987705,0.0000000000
1649863704788,0.2609985173,-0.2740011215,0.8473154902,0.3726387322,0.0000000000
1649863704982,0.3446756601,-0.0508120321,0.8668527603,0.3566274643,0.0000000000
1649863705177,0.3658084273,0.0325786620,0.7754939198,0.5135484934,0.0000000000
1649863705375,0.3420361578,-0.0594564416,0.6107173562,0.7116885185,0.0000000000
1649863705583,0.2500065565,-0.3753802180,0.4820391536,0.7511488795,0.0000000000
1649863705772,0.1535981894,-0.5044234395,0.5754430294,0.6251639128,0.0000000000
1649863705968,0.1673342139,-0.4062701464,0.7790617347,0.4472210109,0.0000000000
1649863706160,0.2763793468,-0.2193389088,0.8801313043,0.3176062703,0.0000000000
1649863706361,0.3594851792,-0.0398647971,0.8473097086,0.3889054656,0.0000000000
1649863706565,0.3468109369,0.0284239165,0.7372692823,0.5790925622,0.0000000000
1649863706758,0.3178941905,-0.1423615068,0.5516069531,0.7578959465,0.0000000000
1649863706955,0.2237612903,-0.4358936250,0.4776935875,0.7292026281,0.0000000000
1649863707146,0.1459719837,-0.4345115721,0.6665605307,0.5878680944,0.0000000000
1649863707349,0.1637687236,-0.2840636373,0.8599211574,0.3911819160,0.0000000000
1649863707546,0.3336007297,-0.1135669574,0.8895162344,0.2908159792,0.0000000000
1649863707739,0.3801782727,0.0087793600,0.8203772902,0.4270462096,0.0000000000
1649863707941,0.3603144586,0.0007928538,0.6740424633,0.6448563337,0.0000000000
1649863708130,0.2833573222,-0.2794253528,0.5323495269,0.7471506596,0.0000000000
1649863708331,0.1557302177,-0.4597611427,0.6106914878,0.6256386042,0.0000000000
1649863708531,0.1232630461,-0.3761105537,0.8065550327,0.4391082823,0.0000000000
1649863708723,0.2209421545,-0.1702898592,0.9183505774,0.2807455957,0.0000000000
1649863708926,0.3338452280,-0.0105248429,0.8909640908,0.3076030016,0.0000000000
