1649863800068,5.1408023834,-5.6501007080,6.8634538651
1649863800272,7.6844825745,-8.9137792587,-2.1556053162
1649863800468,0.2485685349,-9.3060398102,-8.4447116852
1649863800660,-0.7355928421,-4.5276365280,-9.2427825928
1649863800863,-4.8569998741,-6.2981734276,-1.6894459724
1649863801056,-6.6859827042,-3.0715219975,9.1987810135
1649863801255,3.7573404312,-3.1011605263,14.4311580658
1649863801446,7.3513641357,-7.0772051811,1.2835912704
1649863801645,5.8982009888,-9.2258977890,-1.6997289658
1649863801844,-0.4920673370,-6.5213556290,-9.7067584991
1649863802038,-1.4953212738,-5.3033404350,-8.2304773331
1649863802235,-5.6582746506,-6.4808683395,2.9921987057
1649863802435,-2.3283681870,-3.4644875526,13.5297460556
1649863802636,6.5013751984,-4.0554842949,9.5023117065
1649863802832,10.2932405472,-6.7095956802,-1.5424847603
1649863803027,1.6508951187,-9.1495389938,-5.5547680855
1649863803220,-1.0960998535,-4.2606554031,-9.8003387451
1649863803423,-6.1310596466,-6.3825383186,-1.7683310509
1649863803622,-4.1597452164,-3.6360988617,7.5222554207
1649863803816,4.5582647324,-2.9794788361,12.4035387039
1649863804015,7.6032800674,-5.8467030525,2.7043683529
1649863804206,7.3513355255,-8.1744318008,-1.6495866776
1649863804409,0.1467714310,-6.5981178284,-7.6863107681
1649863804600,-0.7016749382,-4.1202087402,-8.1126518250
1649863804798,-6.8040356636,-5.1019997597,0.4223029613
1649863804994,-2.8142929077,-4.4892950058,9.2166061401
1649863805191,8.1142425537,-2.7267065048,10.4168024063
1649863805388,8.3443021774,-6.2192888260,2.4040555954
1649863805584,6.1152935028,-9.0071516037,-4.3523907661
1649863805782,1.0323181152,-5.2344179153,-8.5397472382
1649863805979,-2.2151064873,-4.7657680511,-5.7791519165
1649863806177,-6.4795818329,-4.3635563850,2.8805792332
1649863806372,-1.4869165421,-3.0594844818,11.1992368698
1649863806569,8.2339210510,-3.9223680496,9.2531948090
1649863806768,6.0497703552,-7.2835683823,1.0376834869
1649863806963,3.8832159042,-8.7457895279,-3.7975511551
1649863807160,1.0074787140,-4.5975704193,-8.7768440247
1649863807359,-4.7982258797,-4.7316598892,-4.5018844604
1649863807562,-7.1857604980,-3.2631378174,4.9030942917
1649863807752,1.5358161926,-3.6436421871,12.1069173813
1649863807956,6.1288933754,-3.9550948143,6.7830677032
1649863808153,7.3050580025,-7.0816011429,0.4383306503
1649863808350,2.8984508514,-6.9393982887,-3.8859391212
1649863808542,1.2069644928,-4.0820789337,-8.7709436417
1649863808737,-4.8898425102,-5.4715757370,-2.5008983612
1649863808940,-6.7636365891,-4.0934743881,6.7261028290
1649863809136,4.0000162125,-3.3564479351,11.9645833969
1649863809335,6.6982417107,-4.0659956932,5.7062554359
1649863809533,6.6505708694,-7.9060955048,0.3127465248
1649863809723,0.7923755646,-6.9801607132,-6.1062469482
1649863809928,2.4380373955,-2.9937412739,-7.2001509666
1649863810123,-5.5652718544,-5.2664489746,-3.3834152222
1649863810315,-5.8437089920,-5.2374219894,5.7977714539
1649863810513,6.3051700592,-3.1656460762,11.3732213974
1649863810709,7.7172083855,-3.4769406319,5.6725225449
1649863810905,6.0239915848,-8.5979881287,0.6502699852
1649863811106,1.9382476807,-7.1065597534,-7.8725271225
1649863811302,1.5059266090,-2.9047985077,-6.1016492844
1649863811503,-4.3023791313,-4.6816358566,-2.5633983612
1649863811706,-5.7934360504,-3.7702860832,5.5545210838
1649863811893,3.5151662827,-2.6872868538,11.6394672394
1649863812090,6.8274292946,-3.8675980568,5.6408777237
1649863812287,7.1160044670,-7.0582833290,0.6605000496
1649863812483,3.7004475594,-7.6903600693,-5.4934153557
1649863812684,0.1037387848,-4.7585258484,-6.5183601379
1649863812879,-5.6289587021,-4.7998061180,-1.5041871071
1649863813080,-7.3240013123,-3.2563333511,7.6118164062
1649863813269,2.9153623581,-1.6084313393,12.4513673782
1649863813473,4.6913671494,-5.3398251534,4.7281332016
1649863813669,5.9158563614,-8.8720865250,-0.6946692467
1649863813866,4.0423512459,-6.0540504456,-7.6352276802
1649863814064,0.1270365715,-5.5200376511,-6.7348566055
1649863814254,-7.0220885277,-5.1651420593,-0.4535813332
1649863814454,-4.6757392883,-5.3798742294,10.0285930634
1649863814656,6.8220243454,-3.2495193481,12.7207622528
1649863814848,8.4613828659,-6.1339211464,3.5002474785
1649863815046,5.0435676575,-10.0994873047,-2.9306397438
1649863815240,1.0591702461,-5.9824743271,-7.2746610641
1649863815440,-3.8205499649,-5.6593246460,-5.7109518051
1649863815640,-8.5735216141,-4.4983305931,3.4501736164
1649863815832,-0.4038667679,-4.1596946716,12.3531427383
1649863816034,8.5501708984,-4.0458760262,7.0325717926
1649863816229,8.2157917023,-6.7345590591,1.7653694153
1649863816429,4.0786848068,-8.9255714417,-3.4964556694
1649863816622,-1.1947183609,-5.3869485855,-7.0591936111
1649863816816,-5.9470815659,-4.5973486900,-3.5067067146
1649863817020,-7.0682754517,-4.7017302513,5.6218209267
1649863817216,3.2436685562,-3.7161896229,12.2253980637
1649863817413,9.8674488068,-4.4391827583,5.2072424889
1649863817612,6.5446357727,-8.4341640472,-0.6699819565
1649863817801,3.0006542206,-7.3651809692,-6.5670614243
1649863818004,-1.7354516983,-5.6443777084,-5.8438730240
1649863818199,-7.5969810486,-4.5968813896,-0.3718090057
1649863818395,-6.0322561264,-3.8501415253,9.3193244934
1649863818593,4.4335212708,-3.1858811378,9.9419317245
1649863818786,8.8605813980,-4.4374961853,2.7993671894
1649863818990,5.6430072784,-7.5047039986,-3.6143569946
1649863819186,2.0196976662,-4.8962450027,-6.3820114136
1649863819382,-4.3287916183,-5.1837968826,-4.7026786804
1649863819580,-8.4405393600,-4.1730594635,2.4959764481
1649863819771,0.8915367126,-4.3014135361,12.2826299667
1649863819973,7.4165215492,-2.1419425011,4.9291815758
1649863820172,9.4411745071,-5.4172077179,2.3664000034
1649863820369,4.6189670563,-9.4890174866,-5.7503066063
1649863820565,-2.6449227333,-6.1640481949,-8.2797164917
1649863820771,-7.3037691116,-4.4073014259,-1.1592841148
1649863820959,-4.7726316452,-4.1575946808,8.3289213181
1649863821157,3.8407573700,-2.6940035820,10.5145339966
1649863821348,8.0507984161,-4.0190353394,3.6386528015
1649863821547,5.9417123795,-8.0614566803,0.8277382851
1649863821744,1.9600629807,-7.4732480049,-7.1166000366
1649863821945,-1.3078384399,-4.2053956985,-7.0690307617
1649863822143,-6.8748903275,-5.7327504158,-0.7173767090
1649863822333,-3.2334918976,-4.0775656700,10.1191473007
1649863822533,4.4309940338,-3.7852430344,11.0428590775
1649863822734,8.2786769867,-5.1726007462,2.7713775635
1649863822931,4.8506793976,-8.6088504791,-0.1114950180
1649863823125,0.9348835945,-5.7099733353,-8.0138549805
1649863823319,-0.3087158203,-4.2611322403,-5.8186006546
1649863823522,-7.2975988388,-5.6088275909,1.6851031780
1649863823719,-3.4562978745,-3.4678077698,7.7279949188
1649863823911,7.3939437866,-4.0956707001,12.7468633652
1649863824111,5.2424740791,-5.6771588326,3.8272676468
1649863824304,5.3955531120,-8.7925481796,-2.4659528732
1649863824504,3.7181363106,-5.2896847725,-6.5471105576
1649863824703,-2.3691692352,-5.6464467049,-4.8519177437
1649863824898,-9.7400970459,-3.4905927181,1.6667592525
1649863825095,-2.8973808289,-3.8883411884,10.5872011185
1649863825301,6.9866380692,-2.6688957214,5.1037340164
1649863825492,6.9904122353,-4.7963118553,0.8214693069
1649863825689,6.0699710846,-7.5729084015,-0.2422256470
1649863825880,2.0751566887,-5.8153562546,-8.7534017563
1649863826080,-5.6708455086,-5.7525677681,-5.4043965340
1649863826280,-7.1302928925,-4.8280434608,4.4344801903
1649863826476,1.9334487915,-3.6072015762,13.1252717972
1649863826670,5.8100132942,-6.0375590324,7.4876813889
1649863826865,10.2340202332,-8.4070415497,1.3020396233
1649863827068,2.3104391098,-9.8605794907,-5.1665787697
1649863827265,-1.9591164589,-5.7878994942,-7.5188050270
1649863827457,-8.6032772064,-5.0016365051,-2.4258930683
1649863827656,-5.3208274841,-5.1354990005,10.0821361542
1649863827849,3.5793094635,-5.0681028366,11.5345640182
1649863828052,9.7197160721,-5.4425954819,2.9454097748
1649863828250,5.4746885300,-7.0093641281,-0.4523110390
1649863828443,0.8942632675,-6.1912088394,-8.5758981705
1649863828643,-0.1730475426,-4.7058706284,-5.7198958397
1649863828836,-9.4428501129,-5.8246364594,2.4850084782
1649863829038,-1.9036760330,-5.4384489059,13.4039907455
1649863829236,6.6600737572,-2.5995111465,7.7195377350
1649863829432,10.2533206940,-7.8506193161,3.3563590050
1649863829629,4.7653131485,-9.6455097198,-3.1128563881
1649863829826,-0.4741048813,-6.2730793953,-8.5219192505
1649863830021,-5.7620902061,-4.9613523483,-4.2363042831
1649863830220,-7.9556388855,-5.6222448349,6.1483082771
1649863830411,0.6405167580,-4.0099315643,14.2423400879
1649863830612,5.7811784744,-3.4178581238,6.3509492874
1649863830812,8.6567811966,-6.6349186897,-0.2412271500
1649863831006,1.7043976784,-7.4620332718,-4.0850849152
1649863831203,-0.6978130341,-4.8757162094,-7.2830538750
1649863831396,-8.3745622635,-4.9064149857,1.6252074242
1649863831601,-3.3189573288,-3.0642311573,10.7221918106
1649863831796,5.7155456543,-3.2480797768,9.3588542938
1649863831993,7.0319418907,-5.4373698235,1.9825272560
1649863832188,6.4198336601,-8.2386941910,-0.0069713593
1649863832381,3.1714510918,-7.0973520279,-7.2216548920
1649863832581,-2.3889021873,-3.9779310226,-5.7096629143
1649863832778,-9.2475748062,-5.0390224457,0.7200338840
1649863832978,-2.1757297516,-4.9676837921,12.9772090912
