1649854962103,0.6120367646,-0.5558122396,0.4703563452,0.3086238503,0.0000000000
1649854962299,0.6063259840,-0.6266561747,0.4272870123,0.2389490157,0.0000000000
1649854962497,0.5451034307,-0.6890849471,0.4566296935,0.1396906078,0.0000000000
1649854962694,0.4441865087,-0.6830081344,0.5692158341,0.1104154959,0.0000000000
1649854962892,0.3732959330,-0.5915004611,0.7049587965,0.1175178364,0.0000000000
1649854963091,0.2702435851,-0.3984348178,0.8553147316,0.1914545745,0.0000000000
1649854963286,0.5262502432,-0.1775929481,0.8012712598,0.2224540412,0.0000000000
1649854963483,0.6820041537,-0.0421695672,0.6176509261,0.3893576860,0.0000000000
1649854963680,0.6351229548,0.0716658756,0.5177221298,0.5687236786,0.0000000000
1649854963878,0.4666184187,0.1565992236,0.4413557947,0.7502992749,0.0000000000
1649854964076,0.3281127512,-0.0824689791,0.3580204546,0.8702656031,0.0000000000
1649854964271,0.3630323708,-0.5872474909,0.4329026639,0.5796060562,0.0000000000
1649854964474,0.4264018238,-0.7111452222,0.5385001302,0.1499052048,0.0000000000
1649854964666,0.3288446963,-0.6335651875,0.6967632174,0.0705502033,0.0000000000
1649854964870,0.1740179360,-0.4737503827,0.8483623266,0.1598741114,0.0000000000
1649854965066,0.3168410659,-0.2418990135,0.8902532458,0.2203310430,0.0000000000
1649854965264,0.4948283136,-0.0117324498,0.7984517217,0.3427566886,0.0000000000
1649854965460,0.5080997348,0.1781245470,0.6678881049,0.5138402581,0.0000000000
1649854965651,0.4027671814,0.2862797379,0.5128667951,0.7019901276,0.0000000000
1649854965853,0.3194486499,0.0532407947,0.3887470067,0.8625507355,0.0000000000
1649854966053,0.2977662981,-0.4716747105,0.4318062961,0.7088028789,0.0000000000
1649854966247,0.2671927214,-0.6851665974,0.5669198036,0.3711559176,0.0000000000
1649854966442,0.1957220882,-0.6520651579,0.7060570121,0.1949035823,0.0000000000
1649854966640,0.1428059042,-0.5017401576,0.8241765499,0.2204457819,0.0000000000
1649854966837,0.2852002382,-0.2778779566,0.8712255955,0.2870725095,0.0000000000
1649854967038,0.4980008304,-0.0562400967,0.7781666517,0.3785352707,0.0000000000
1649854967231,0.4730458260,0.1598825455,0.6818059087,0.5346082449,0.0000000000
1649854967430,0.3591143191,0.2377956957,0.5280304551,0.7318975329,0.0000000000
1649854967625,0.2824814618,0.0065640491,0.3626867533,0.8880425096,0.0000000000
1649854967827,0.2884722650,-0.5105186701,0.3256493509,0.7416919470,0.0000000000
1649854968030,0.3164422512,-0.7668109536,0.4019483626,0.3876890242,0.0000000000
1649854968214,0.3059177697,-0.7240735888,0.5800488591,0.2137172818,0.0000000000
1649854968416,0.2104537338,-0.5573689342,0.7743247747,0.2132374197,0.0000000000
1649854968614,0.2747099102,-0.3593303561,0.8605043888,0.2344107479,0.0000000000
1649854968812,0.5160410404,-0.1600765586,0.7938444018,0.2790846229,0.0000000000
1649854969009,0.5366274714,0.0443881750,0.7202512026,0.4373772740,0.0000000000
1649854969199,0.4479701519,0.1936135739,0.6089147329,0.6253474355,0.0000000000
1649854969403,0.2937030196,0.2565984726,0.4459235966,0.8056350946,0.0000000000
1649854969599,0.2575228512,-0.1611634493,0.3336250782,0.8924139142,0.0000000000
1649854969793,0.2737165391,-0.6247904301,0.4205837250,0.5981851816,0.0000000000
1649854969994,0.2190081775,-0.6884658933,0.5909366012,0.3589485288,0.0000000000
1649854970183,0.1553806961,-0.6110044122,0.7374062538,0.2424097657,0.0000000000
1649854970388,0.1498471051,-0.4271298647,0.8479691148,0.2757794559,0.0000000000
1649854970582,0.3518687487,-0.2028633654,0.8597878218,0.3095152378,0.0000000000
1649854970780,0.5025723577,-0.0031122582,0.7601073980,0.4118835926,0.0000000000
1649854970980,0.5028365254,0.1526180953,0.6261670589,0.5760017037,0.0000000000
1649854971173,0.3604740500,0.2471046299,0.4759244919,0.7632127404,0.0000000000
1649854971373,0.2343785465,0.0031099741,0.3593297303,0.9032934904,0.0000000000
1649854971571,0.2170439959,-0.5288388729,0.3999874294,0.7164016962,0.0000000000
1649854971762,0.1948882043,-0.6823807359,0.5636429787,0.4227076471,0.0000000000
1649854971966,0.1234100834,-0.5960199833,0.7371237874,0.2935621142,0.0000000000
1649854972157,0.0688044876,-0.3967627883,0.8626120090,0.3061793745,0.0000000000
1649854972355,0.2701490819,-0.1761408001,0.8917309642,0.3175055087,0.0000000000
1649854972553,0.4012558460,0.0204598233,0.8082659841,0.4304430783,0.0000000000
1649854972747,0.3947637975,0.1834538579,0.6863115430,0.5826514363,0.0000000000
1649854972947,0.3002633452,0.2810121775,0.4998478591,0.7622507215,0.0000000000
1649854973144,0.2565208673,-0.0085035255,0.3147142231,0.9138269424,0.0000000000
1649854973342,0.2488564402,-0.5192065835,0.3615173399,0.7333486080,0.0000000000
1649854973540,0.3244786859,-0.7102083564,0.5404923558,0.3133459389,0.0000000000
1649854973733,0.2363968790,-0.6307653189,0.7194887400,0.1690784693,0.0000000000
1649854973936,0.2660241723,-0.4539450705,0.8334404230,0.1689438820,0.0000000000
1649854974130,0.4164603651,-0.2298536599,0.8428707123,0.2515890598,0.0000000000
1649854974330,0.5529980063,-0.0251490939,0.7322100401,0.3967734575,0.0000000000
1649854974525,0.4952332675,0.1833817065,0.6321141720,0.5670509934,0.0000000000
1649854974718,0.3790981174,0.2391483635,0.4676889181,0.7618134618,0.0000000000
1649854974925,0.2610571980,-0.0271296855,0.3603913188,0.8951151967,0.0000000000
1649854975120,0.2478532344,-0.4837347567,0.4601114690,0.7020447850,0.0000000000
1649854975311,0.2928329706,-0.6750602722,0.5927980542,0.3273116350,0.0000000000
1649854975514,0.2324929088,-0.6253386736,0.7255521417,0.1687385738,0.0000000000
1649854975708,0.2532769740,-0.4532737732,0.8358405828,0.1782252192,0.0000000000
1649854975907,0.4240221977,-0.2293851078,0.8451857567,0.2307568341,0.0000000000
1649854976103,0.5599558353,-0.0324051082,0.7435407639,0.3640694022,0.0000000000
1649854976298,0.5247771144,0.1225455627,0.6320738792,0.5568430424,0.0000000000
1649854976496,0.4027969241,0.1743123680,0.4765301049,0.7617669702,0.0000000000
1649854976694,0.3295918107,-0.1669656187,0.3120271862,0.8752889633,0.0000000000
1649854976894,0.3436452746,-0.6619742513,0.3414093554,0.5719594955,0.0000000000
1649854977091,0.3387264907,-0.7350989580,0.5218948126,0.2692949176,0.0000000000
1649854977281,0.2608303726,-0.6120288372,0.7220280170,0.1899047792,0.0000000000
1649854977485,0.2246752530,-0.3927661479,0.8664764762,0.2108892053,0.0000000000
1649854977680,0.4435050786,-0.1775729358,0.8478618860,0.2300028056,0.0000000000
1649854977877,0.5679405928,-0.0185294710,0.7334317565,0.3730656803,0.0000000000
1649854978072,0.4650918543,0.1472909451,0.6565216184,0.5753036737,0.0000000000
1649854978266,0.3310905099,0.1782271266,0.4762250185,0.7948735356,0.0000000000
1649854978471,0.2822583318,-0.2772002518,0.3005228937,0.8678572774,0.0000000000
1649854978669,0.2860631943,-0.6896349192,0.3552151918,0.5624888539,0.0000000000
1649854978863,0.2838523090,-0.7189850807,0.5432018638,0.3277500272,0.0000000000
1649854979061,0.2288961112,-0.5719160438,0.7466852665,0.2509575486,0.0000000000
1649854979251,0.2283579707,-0.3550551832,0.8767622113,0.2303832769,0.0000000000
1649854979454,0.4763512611,-0.1486739069,0.8326414824,0.2401951700,0.0000000000
1649854979650,0.5586131215,0.0089379614,0.7183340788,0.4145692289,0.0000000000
1649854979847,0.4265235960,0.1597166955,0.6200045943,0.6388759613,0.0000000000
1649854980040,0.3143575788,0.0933738276,0.4208333194,0.8457895517,0.0000000000
1649854980238,0.2732105255,-0.4361837208,0.3309622109,0.7909258604,0.0000000000
1649854980440,0.3075311482,-0.7107877135,0.4520917833,0.4425137937,0.0000000000
1649854980636,0.2926064134,-0.6770838499,0.6400026679,0.2152568251,0.0000000000
1649854980835,0.2298970520,-0.5165594816,0.8029438853,0.1886656433,0.0000000000
1649854981032,0.3891853690,-0.2937287986,0.8501955867,0.1985587031,0.0000000000
1649854981237,0.5859501362,-0.0820797756,0.7492818832,0.2974929512,0.0000000000
1649854981427,0.5599598289,0.1085167825,0.6596079469,0.4894757271,0.0000000000
1649854981623,0.3737301826,0.2600477338,0.5522770882,0.6983487606,0.0000000000
1649854981814,0.2421605289,0.0752713755,0.4055908620,0.8781734109,0.0000000000
1649854982018,0.2121145725,-0.4481300414,0.3817769289,0.7800213099,0.0000000000
1649854982215,0.2901304662,-0.7267889977,0.4900376201,0.3840119839,0.0000000000
1649854982412,0.2720008492,-0.6676425934,0.6592571735,0.2136561126,0.0000000000
1649854982603,0.2557827532,-0.4895516336,0.7985411882,0.2392620891,0.0000000000
1649854982799,0.3497793078,-0.2487656474,0.8603830338,0.2747929692,0.0000000000
1649854982996,0.5007514358,-0.0306456760,0.7821609974,0.3695037663,0.0000000000
1649854983194,0.4989511073,0.1562526971,0.6543989182,0.5462553501,0.0000000000
1649854983397,0.3851099312,0.2210452557,0.4714451432,0.7619506717,0.0000000000
1649854983596,0.3202113211,-0.1654220074,0.2668088973,0.8938195109,0.0000000000
1649854983786,0.2462422997,-0.6430150867,0.3064653277,0.6572483182,0.0000000000
1649854983989,0.1940420866,-0.7244676948,0.5280658007,0.3982973397,0.0000000000
