1649856494641,4.4596471786,-3.6852147579,7.9716854095
1649856494844,5.6875443459,-3.7395195961,2.6405069828
1649856495041,1.2721242905,-5.7782664299,2.3157579899
1649856495239,7.9780955315,-9.2194404602,-5.5176496506
1649856495435,2.3983411789,-13.9934110641,-0.5616641045
1649856495629,-2.8616943359,-9.9209899902,2.4431307316
1649856495823,-3.2814974785,-5.8129506111,-1.2350220680
1649856496024,-3.6856687069,-3.3041200638,-2.7167932987
1649856496223,-7.5437650681,-3.6552853584,-3.2816348076
1649856496417,-7.5421457291,-3.9668731689,1.9535198212
1649856496612,2.6990213394,-5.4265856743,3.9924855232
1649856496814,7.5395040512,-4.8501815796,1.7887117863
1649856497013,3.6799483299,-7.3230133057,3.0872848034
1649856497203,7.7949676514,-10.8543643951,-5.3004527092
1649856497406,2.0746002197,-13.5505266190,1.0214245319
1649856497605,-3.3124437332,-9.0519447327,-1.3429403305
1649856497814,-4.0816559792,-5.7363758087,-1.7972602844
1649856497998,-4.7188024521,-4.4811902046,-4.4569039345
1649856498189,-5.9386949539,-3.8213882446,0.3337626457
1649856498392,-1.6058025360,-4.3069634438,8.4033508301
1649856498589,6.2550139427,-3.4970083237,3.4816827774
1649856498782,2.7463264465,-4.2161397934,2.3024826050
1649856498983,5.2273344994,-6.6310310364,0.4469738305
1649856499174,6.0128431320,-11.6725749969,-3.2165880203
1649856499375,-0.3386344910,-12.8843498230,0.7909523249
1649856499571,-2.3248090744,-8.0243864059,-0.5313380957
1649856499767,-4.9125123024,-6.0775794983,-3.9336891174
1649856499970,-5.2280426025,-4.0783357620,-3.7022533417
1649856500160,-6.2696185112,-3.5299940109,3.8012599945
1649856500360,3.3850264549,-4.1658873558,7.3153419495
1649856500561,5.4105148315,-4.6297688484,4.1082286835
1649856500756,0.2273640633,-6.2294154167,1.8425213099
1649856500954,7.4020299911,-7.8268189430,-2.5160608292
1649856501148,1.4031534195,-10.1162405014,-0.7194414139
1649856501344,-1.1642856598,-7.8226904869,0.0974529982
1649856501542,-0.2303376198,-5.5190229416,0.6124797463
1649856501736,-1.1321849823,-4.1571717262,0.0795332193
1649856501939,-3.7092287540,-3.1375565529,-2.9571056366
1649856502131,-7.9056773186,-1.7079901695,-0.4611577988
1649856502330,-4.1747522354,-2.3334479332,4.2563948631
1649856502531,2.2354149818,-4.2655239105,3.9642939568
1649856502722,5.4380621910,-5.5321459770,2.9620645046
1649856502926,3.3647680283,-7.3833284378,0.3422064185
1649856503120,6.2846097946,-8.8710317612,-4.4718513489
1649856503315,1.3531055450,-9.0277242661,0.0584936142
1649856503517,-0.3790674210,-8.2482833862,0.8989684582
1649856503709,-1.5567641258,-5.2428817749,-0.7387437820
1649856503912,-3.4644768238,-3.4275417328,-3.9240658283
1649856504108,-7.3990612030,-3.2084436417,-4.2683949471
1649856504299,-6.0409173965,-5.1334438324,4.4266219139
1649856504497,6.2548675537,-4.8080768585,3.7354712486
1649856504692,3.8461070061,-3.8659758568,3.6206345558
1649856504895,2.0088806152,-7.6401276588,0.6195664406
1649856505095,6.7392644882,-8.2122430801,-3.4012222290
1649856505290,2.1763801575,-9.2519378662,1.4046746492
1649856505484,0.0098304749,-6.3880701065,1.5340610743
1649856505684,-1.0234875679,-6.9839167595,-2.2131609917
1649856505883,-2.1401393414,-5.6878976822,-4.1706247330
1649856506078,-5.4569711685,-2.6449446678,-5.0038175583
1649856506271,-7.8157181740,-3.8838698864,0.5402350426
1649856506472,-1.1819992065,-4.4571075439,4.6016049385
1649856506668,5.5156469345,-5.8581070900,4.5354366302
1649856506867,2.8855066299,-7.6039252281,2.1354639530
1649856507061,5.8469066620,-10.4444999695,-3.3869402409
1649856507255,4.0943040848,-10.2267541885,0.5837150812
1649856507459,-0.2156581879,-9.3844718933,2.4987750053
1649856507656,-2.8167858124,-7.8045501709,-1.8628261089
1649856507846,-1.6857478619,-4.3345780373,-4.9740581512
1649856508049,-4.1749582291,-5.1698088646,-3.8062119484
1649856508242,-8.8482379913,-4.8834466934,5.1977033615
1649856508443,0.5055079460,-4.5772418976,5.9123015404
1649856508641,5.7297654152,-4.2600970268,3.3961334229
1649856508839,1.6397385597,-7.9022789001,3.2350158691
1649856509036,6.0743360519,-9.6499900818,-4.0315723419
1649856509227,6.1839189529,-10.7944335938,1.8907850981
1649856509426,-2.1783523560,-8.9018020630,2.5444369316
1649856509624,-0.8041772842,-4.9911417961,-2.0239043236
1649856509821,-1.5504214764,-5.7028408051,-4.4594326019
1649856510020,-2.9941906929,-3.9788508415,-4.6518697739
1649856510223,-8.2343463898,-3.6784670353,1.0731205940
1649856510416,-2.5151786804,-3.9533700943,6.7284908295
1649856510614,3.0977110863,-4.9648294449,4.7704324722
1649856510804,2.6403441429,-7.7728910446,2.5290944576
1649856511007,6.8231101036,-10.6724462509,-1.7713656425
1649856511205,6.2235403061,-9.6441726685,0.3188667297
1649856511402,-1.9895448685,-9.7692995071,1.2485499382
1649856511598,0.0407834053,-4.9091405869,-1.3410558701
1649856511789,-0.5512537956,-4.7501473427,-4.6605224609
1649856511993,-2.8315403461,-5.4043064117,-5.3162555695
1649856512190,-11.0715818405,-3.1486978531,-0.3807921410
1649856512386,-2.2025485039,-5.5774974823,5.1809868813
1649856512584,5.5484008789,-7.1265044212,3.6969776154
1649856512775,1.6881847382,-9.2588520050,0.9753297567
1649856512973,8.6279640198,-10.4001131058,-2.8494620323
1649856513171,3.8817539215,-8.6633510590,3.0680768490
1649856513374,-1.9373188019,-8.5359611511,1.2205235958
1649856513566,-0.3109188080,-3.4036540985,-1.8208968639
1649856513760,1.9015986919,-4.3776440620,-5.0835800171
1649856513960,-3.0814664364,-5.7717537880,-6.6037473679
1649856514161,-8.3668909073,-3.7508156300,-2.0132775307
1649856514357,-3.0306005478,-4.5157866478,5.5214643478
1649856514552,4.1377873421,-6.0288820267,5.7656860352
1649856514757,2.8805356026,-7.6650328636,3.4569661617
1649856514949,6.8364901543,-9.9141569138,-1.2873783112
1649856515146,1.6138114929,-11.1953229904,1.7160425186
1649856515337,-1.3166961670,-6.7508172989,-0.1957950890
1649856515541,1.8571662903,-5.6257996559,-3.0195994377
1649856515736,-0.6194717884,-6.8312869072,-5.5115742683
1649856515929,-8.1738786697,-4.5184483528,-5.1879725456
1649856516129,-9.6927661896,-2.8624856472,1.0025892258
1649856516323,0.5670881271,-6.1875972748,4.4536046982
1649856516525,6.2762770653,-8.6447372437,4.8215866089
1649856516723,6.5339760780,-10.2105541229,-2.1420552731
1649856516920,4.5439510345,-11.2551174164,0.3142845631
1649856517114,-0.5870227814,-10.4361763000,0.8971065283
1649856517308,0.1435589790,-7.0246095657,-0.6461399794
1649856517511,-0.5303764343,-6.3186001778,-4.0709114075
1649856517710,-3.5359604359,-7.4560532570,-4.3279824257
1649856517906,-12.1858921051,-3.1954565048,0.4942660332
1649856518102,-2.5808062553,-2.4734256268,6.1082153320
1649856518293,3.5209360123,-5.3395843506,6.4023399353
1649856518497,-1.6635818481,-9.0228013992,4.6597337723
1649856518693,8.4054813385,-13.8191699982,-2.3597910404
1649856518888,5.4744634628,-10.0816440582,-0.1151847839
1649856519089,-2.8771677017,-8.6181612015,1.6473104954
1649856519283,1.7175769806,-5.6358823776,-0.6787422299
1649856519478,-2.0825347900,-7.0305147171,-3.8861024380
1649856519680,-5.8775863647,-4.4355707169,-5.0313110352
1649856519873,-9.6003141403,-1.2700586319,-0.6262955666
1649856520073,-4.3655295372,-4.3401212692,4.9478311539
1649856520268,1.3592309952,-3.9610953331,2.0538809299
1649856520469,0.5664262772,-7.0942502022,3.8436691761
1649856520667,6.0827131271,-8.1086082458,-0.6525847912
1649856520856,6.3307566643,-9.8087387085,-2.6307368279
1649856521058,-0.0861806870,-8.8657083511,3.1648340225
1649856521257,1.5599083900,-7.4411988258,1.5564109087
1649856521454,-0.5592288971,-8.5931367874,-3.7586052418
1649856521652,-4.2634010315,-6.0599970818,-5.8403081894
1649856521842,-11.3287372589,-2.8930516243,-2.2242708206
1649856522046,-3.1988120079,-4.2167372704,6.9753398895
1649856522239,2.5536193848,-4.7030315399,2.6231200695
1649856522437,0.8141198158,-7.5828437805,3.5215158463
1649856522636,6.1255416870,-8.4850540161,-2.6108691692
1649856522827,6.5252709389,-8.5734043121,-0.9555509090
1649856523030,0.5494642258,-9.5626602173,3.2000544071
1649856523228,-0.3018708229,-7.4085226059,-0.5719840527
1649856523423,-1.0897393227,-4.9003496170,-3.4539973736
1649856523623,-0.9677242637,-5.5379853249,-6.5735878944
1649856523818,-11.3664836884,-4.6744279861,-3.3690481186
