1649873807757,0.4399132431,-0.7541484237,0.4582373798,0.1665984094,0.0000000000
1649873807955,0.3779912591,-0.6575774550,0.6515546441,0.0138222473,0.0000000000
1649873808148,0.3272287250,-0.4399923384,0.8361805677,0.0114068603,0.0000000000
1649873808348,0.4947111309,-0.1540987641,0.8538350463,0.0498012342,0.0000000000
1649873808547,0.6385489106,0.1023591980,0.7260267735,0.2338010967,0.0000000000
1649873808746,0.6828577518,0.2134703994,0.5354276896,0.4488350153,0.0000000000
1649873808941,0.5533345342,0.2643314302,0.4415816665,0.6549469233,0.0000000000
1649873809133,0.2787334025,0.2265407294,0.3851150572,0.8501019478,0.0000000000
1649873809332,0.4378079772,-0.5611017346,0.5478835702,0.4396732450,0.0000000000
1649873809533,0.4374068379,-0.6806839108,0.5876322985,0.0057370667,0.0000000000
1649873809731,-0.3851554096,0.5261900425,-0.7430098057,0.1507174671,0.0000000000
1649873809926,-0.2948151231,0.2960879803,-0.8951753378,0.1551678777,0.0000000000
1649873810117,-0.3986454308,0.0040243757,-0.9165814519,0.0307252742,0.0000000000
1649873810320,0.5192210078,0.2281701416,0.7973967195,0.2061707079,0.0000000000
1649873810518,0.4842525721,0.3249295056,0.6580487490,0.4763319492,0.0000000000
1649873810715,0.2294953614,0.3566231430,0.5776624084,0.6974653602,0.0000000000
1649873810910,0.2729865015,-0.3594123125,0.5459964275,0.7058250904,0.0000000000
1649873811101,0.3790293336,-0.7235538960,0.5539881587,0.1609461606,0.0000000000
1649873811303,-0.2880734205,0.6077208519,-0.7384779453,0.0483674146,0.0000000000
1649873811499,-0.2134889662,0.3657158911,-0.8989531398,0.1120606214,0.0000000000
1649873811697,-0.3058560491,0.0732134730,-0.9488785863,0.0268573761,0.0000000000
1649873811897,0.4853825867,0.1811633110,0.8407850266,0.1570481509,0.0000000000
1649873812087,0.5313083529,0.3009702563,0.6667277813,0.4273200035,0.0000000000
1649873812290,0.3236308694,0.3360500038,0.5510666966,0.6918518543,0.0000000000
1649873812481,0.2939487696,-0.2842014134,0.4157730341,0.8123770356,0.0000000000
1649873812678,0.3358705938,-0.7720759511,0.4828088880,0.2408011556,0.0000000000
1649873812877,0.1897436082,-0.6471332312,0.7371984124,0.0418856777,0.0000000000
1649873813077,0.1631301343,-0.3925816417,0.9049800634,0.0167128760,0.0000000000
1649873813273,0.3573594689,-0.1046308801,0.9244973063,0.0815554336,0.0000000000
1649873813468,0.5608088970,0.1247148290,0.7805639505,0.2462915480,0.0000000000
1649873813663,0.5923964381,0.2433439493,0.5959121585,0.4844986200,0.0000000000
1649873813867,0.4415836036,0.2709392011,0.4463459551,0.7296376824,0.0000000000
1649873814063,0.3023988008,-0.3276628554,0.2578266263,0.8571565747,0.0000000000
1649873814262,0.2236156613,-0.8291121125,0.3960524201,0.3251332343,0.0000000000
1649873814454,0.1721568704,-0.7543447018,0.6236989498,0.1110209376,0.0000000000
1649873814648,0.1562771201,-0.4817253649,0.8535230756,0.1225416437,0.0000000000
1649873814849,0.3623096347,-0.1752523333,0.9016780257,0.1580985188,0.0000000000
1649873815047,0.5568408966,0.0717941597,0.7705942988,0.3015929461,0.0000000000
1649873815243,0.5996705890,0.1872519851,0.5901901722,0.5069590211,0.0000000000
1649873815443,0.4495797753,0.2113891244,0.4206441641,0.7591120601,0.0000000000
1649873815633,0.4237301350,-0.5276043415,0.4021323025,0.6167463064,0.0000000000
1649873815836,0.4612894058,-0.7703078389,0.4389499426,0.0340711251,0.0000000000
1649873816032,-0.3674185276,0.6492080688,-0.6615014076,0.0771259665,0.0000000000
1649873816226,-0.3281719089,0.4180340767,-0.8438760042,0.0736476704,0.0000000000
1649873816427,0.4369870424,-0.1333836317,0.8892778158,0.0208818242,0.0000000000
1649873816622,0.5393235087,0.1287351698,0.8089754581,0.1952336133,0.0000000000
1649873816821,0.5975016356,0.2670313716,0.6214009523,0.4307515621,0.0000000000
1649873817018,0.4257233739,0.2651967704,0.5048727393,0.7025195956,0.0000000000
1649873817214,0.3816589415,-0.4355652332,0.3808116317,0.7208341360,0.0000000000
1649873817411,0.3709005117,-0.7848653793,0.4600931406,0.1863691360,0.0000000000
1649873817608,-0.3036113381,0.6317914128,-0.7130356431,0.0154884811,0.0000000000
1649873817803,-0.2646965384,0.3673441410,-0.8900460601,0.0530281365,0.0000000000
