1649932419996,-0.7509250641,0.5649610758,-0.2422184199,0.2413726896,0.0000000000
1649932420176,-0.8729125857,0.2876074016,-0.3842549920,0.0874853060,0.0000000000
1649932420406,0.9261103868,-0.1629426032,0.3091524839,0.1421054751,0.0000000000
1649932420590,0.9047946334,-0.1511695087,0.1571722031,0.3657750785,0.0000000000
1649932420766,0.5729823112,-0.1447124928,0.2459715158,0.7682756782,0.0000000000
1649932421003,0.3314196467,-0.3753860295,0.1358566582,0.8548621535,0.0000000000
1649932421181,0.5407995582,-0.8190250397,0.0871720463,0.1706892252,0.0000000000
1649932421353,-0.6623896360,0.6797142029,-0.0016228484,0.3150014579,0.0000000000
1649932421591,-0.8336032629,0.3668545783,-0.3162336946,0.2655551434,0.0000000000
1649932421772,-0.9220240712,0.1361074597,-0.3325627148,0.1440431029,0.0000000000
1649932421944,0.9486662149,-0.0159078799,0.3058607876,0.0789213553,0.0000000000
1649932422186,0.9332502484,-0.0477179922,0.1113111824,0.3381964564,0.0000000000
1649932422362,0.5369008780,0.0267970879,0.4489350915,0.7137763500,0.0000000000
1649932422536,0.3807493150,-0.4116063416,0.3201311827,0.7636269927,0.0000000000
1649932422776,-0.6030747294,0.7848983407,-0.0581980795,0.1298017800,0.0000000000
1649932422948,-0.7484119534,0.5425295234,-0.1777414382,0.3375637531,0.0000000000
1649932423128,-0.8274862766,0.2457842380,-0.4437809289,0.2406554669,0.0000000000
1649932423370,-0.9024481177,0.0996514857,-0.4154911935,0.0549911000,0.0000000000
1649932423544,0.9459993839,-0.0434345715,0.2897002995,0.1388249099,0.0000000000
1649932423723,0.8663800359,-0.2008176893,0.2269519269,0.3969266415,0.0000000000
1649932423953,0.4438090324,-0.2113430798,0.3130184710,0.8126420379,0.0000000000
1649932424138,0.4120223522,-0.7735872269,0.1341078132,0.4624018073,0.0000000000
1649932424312,-0.4876294434,0.8549610972,0.0029256279,0.1767779738,0.0000000000
1649932424547,-0.7695592046,0.5381007195,-0.2710093558,0.2116132677,0.0000000000
1649932424727,-0.8734530807,0.2504197955,-0.3953244686,0.1344924718,0.0000000000
1649932424898,0.9330508113,-0.1501828730,0.3253632188,0.0316233411,0.0000000000
1649932425141,0.9486648440,-0.1269745827,0.1830293834,0.2245277315,0.0000000000
1649932425315,0.7283610106,-0.1608494222,0.2644195557,0.6113100648,0.0000000000
1649932425491,0.4106266797,-0.2628935874,0.1851096600,0.8532333374,0.0000000000
1649932425731,0.4461081326,-0.8268736601,0.0663598254,0.3359522223,0.0000000000
1649932425904,-0.6017835140,0.7765978575,-0.0610395484,0.1761433333,0.0000000000
1649932426087,-0.7106598020,0.4709348977,-0.5161513090,0.0822845250,0.0000000000
